host_time_s,sequence,uptime_us,dt_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,flags,checksum_ok,lost_total
784226.546836,60614,,900,-895,451,64,-4.938,-6.062,1.188,0,1,0
784226.546836,60615,,900,-895,446,61,1.562,-4.562,-0.125,0,1,0
784226.546836,60616,,900,-895,450,64,3.000,2.000,-5.250,0,1,0
784226.546836,60617,,900,-897,451,61,-1.562,4.188,-1.438,0,1,0
784226.546836,60618,,900,-899,452,59,-0.062,-1.750,-0.250,0,1,0
784226.546836,60619,,900,-891,454,60,3.875,-4.500,-1.312,0,1,0
784226.554421,60620,,900,-897,448,60,-0.875,0.250,-3.125,0,1,0
784226.554421,60621,,900,-898,448,62,-1.312,3.938,3.375,0,1,0
784226.554421,60622,,900,-898,447,62,2.875,0.562,-3.125,0,1,0
784226.554421,60623,,900,-902,448,63,-1.000,-6.062,-2.938,0,1,0
784226.554421,60624,,900,-898,457,60,0.562,-1.750,5.250,0,1,0
784226.554421,60625,,900,-899,454,63,1.938,4.062,-3.938,0,1,0
784226.554421,60626,,900,-901,452,58,0.375,2.312,-6.250,0,1,0
784226.554421,60627,,900,-895,447,62,-0.938,-5.125,4.438,0,1,0
784226.554421,60628,,900,-898,450,63,1.812,-4.062,-0.938,0,1,0
784226.554421,60629,,900,-899,454,65,0.000,2.312,-6.125,0,1,0
784226.561878,60630,,900,-902,449,65,-0.812,3.438,2.312,0,1,0
784226.561878,60631,,900,-899,452,61,-0.250,-5.125,-1.062,0,1,0
784226.561878,60632,,900,-906,454,66,0.875,-5.562,-1.438,0,1,0
784226.561878,60633,,900,-904,454,69,0.875,2.938,-3.500,0,1,0
784226.561878,60634,,900,-901,451,60,0.188,3.688,3.000,0,1,0
784226.561878,60635,,900,-892,446,61,0.562,-3.250,-7.375,0,1,0
784226.561878,60636,,900,-901,446,66,0.438,-4.562,-2.188,0,1,0
784226.561878,60637,,900,-901,452,61,0.250,0.625,5.938,0,1,0
784226.561878,60638,,900,-899,451,62,-0.125,3.125,-6.188,0,1,0
784226.561878,60639,,900,-896,447,63,1.062,-1.062,-3.438,0,1,0
784226.569349,60640,,900,-898,453,64,0.812,-2.875,2.562,0,1,0
784226.569349,60641,,900,-899,451,66,1.062,0.812,-2.312,0,1,0
784226.569349,60642,,900,-899,450,64,0.625,2.812,-3.625,0,1,0
784226.569349,60643,,900,-904,450,67,1.312,-0.875,-1.375,0,1,0
784226.569349,60644,,900,-900,452,63,1.375,-3.250,2.812,0,1,0
784226.569349,60645,,900,-902,455,63,0.188,0.750,-8.188,0,1,0
784226.569349,60646,,900,-902,451,64,0.125,1.562,2.625,0,1,0
784226.569349,60647,,900,-897,448,63,2.000,0.000,-0.500,0,1,0
784226.569349,60648,,900,-905,452,60,1.750,0.688,-8.375,0,1,0
784226.569349,60649,,900,-904,450,58,-2.000,-4.250,8.062,0,1,0
784226.584365,60650,,900,-896,452,61,3.312,2.312,-8.250,0,1,0
784226.584365,60651,,900,-901,457,62,0.312,1.562,-1.312,0,1,0
784226.584365,60652,,900,-902,451,66,-0.750,-2.375,0.688,0,1,0
784226.584365,60653,,900,-898,452,65,2.438,-1.625,-2.188,0,1,0
784226.584365,60654,,900,-902,450,64,0.438,1.188,-2.875,0,1,0
784226.584365,60655,,900,-899,452,62,-2.000,-0.875,2.375,0,1,0
784226.584365,60656,,900,-893,450,61,1.938,-0.812,-3.812,0,1,0
784226.584365,60657,,900,-906,455,65,1.125,-1.000,-4.625,0,1,0
784226.584365,60658,,900,-899,450,65,-1.562,-0.500,1.625,0,1,0
784226.584365,60659,,900,-900,455,66,1.562,0.188,-0.438,0,1,0
784226.591850,60660,,900,-902,453,57,2.062,-0.562,-5.312,0,1,0
784226.591850,60661,,900,-905,453,63,-0.812,-0.812,-2.188,0,1,0
784226.591850,60662,,900,-902,455,62,1.375,0.938,2.750,0,1,0
784226.591850,60663,,900,-901,449,65,1.562,0.875,-5.562,0,1,0
784226.591850,60664,,900,-904,454,67,0.438,-0.375,-0.812,0,1,0
784226.591850,60665,,900,-900,459,61,-0.812,-2.938,-1.688,0,1,0
784226.591850,60666,,900,-897,451,65,3.438,1.875,0.500,0,1,0
784226.591850,60667,,900,-900,452,68,-0.125,1.812,-1.375,0,1,0
784226.591850,60668,,900,-898,453,63,-0.250,-1.062,-4.562,0,1,0
784226.591850,60669,,900,-901,457,61,2.688,-2.562,-1.125,0,1,0
784226.599367,60670,,900,-893,451,63,0.812,1.375,-0.812,0,1,0
784226.599367,60671,,900,-903,448,67,-2.000,1.125,-0.812,0,1,0
784226.599367,60672,,900,-899,450,59,2.062,-1.562,-3.688,0,1,0
784226.599367,60673,,900,-899,447,63,1.375,-2.500,-0.438,0,1,0
784226.599367,60674,,900,-895,452,63,-1.312,0.500,-0.562,0,1,0
784226.599367,60675,,900,-901,447,64,0.875,1.375,-2.125,0,1,0
784226.599367,60676,,900,-899,453,61,1.125,-1.062,-3.938,0,1,0
784226.599367,60677,,900,-897,443,61,0.438,-2.750,1.625,0,1,0
784226.599367,60678,,900,-897,443,65,0.438,-0.812,-3.812,0,1,0
784226.599367,60679,,900,-888,450,61,1.125,1.625,0.562,0,1,0
784226.606842,60680,,900,-894,453,61,-0.188,-0.438,-3.562,0,1,0
784226.606842,60681,,900,-901,450,63,-0.250,-2.250,0.562,0,1,0
784226.606842,60682,,900,-899,444,65,0.625,-1.375,-2.375,0,1,0
784226.606842,60683,,900,-898,453,61,0.062,-0.750,1.562,0,1,0
784226.606842,60684,,900,-902,454,64,1.000,1.562,-3.500,0,1,0
784226.606842,60685,,900,-896,451,63,1.062,0.000,0.500,0,1,0
784226.606842,60686,,900,-902,444,65,0.625,-2.000,-2.375,0,1,0
784226.606842,60687,,900,-898,452,59,0.438,-1.125,-1.125,0,1,0
784226.606842,60688,,900,-898,446,67,1.312,2.062,-2.188,0,1,0
784226.606842,60689,,900,-899,452,62,-1.562,-2.938,-1.688,0,1,0
784226.614359,60690,,900,-901,449,68,1.375,-1.250,-2.875,0,1,0
784226.614359,60691,,900,-895,450,62,-1.375,-2.062,0.062,0,1,0
784226.614359,60692,,900,-901,454,62,1.312,1.312,1.562,0,1,0
784226.614359,60693,,900,-903,448,65,1.312,1.250,-6.875,0,1,0
784226.614359,60694,,900,-899,446,60,0.312,-2.688,3.875,0,1,0
784226.614359,60695,,900,-901,448,63,1.000,-1.938,-1.750,0,1,0
784226.614359,60696,,900,-892,447,61,0.750,1.625,-5.938,0,1,0
784226.614359,60697,,900,-902,451,66,-0.438,0.125,2.688,0,1,0
784226.614359,60698,,900,-895,455,60,0.062,-2.812,-0.875,0,1,0
784226.614359,60699,,900,-901,451,64,0.875,-1.062,-8.938,0,1,0
784226.629469,60700,,900,-900,454,63,-1.625,-0.875,6.250,0,1,0
784226.629469,60701,,900,-900,446,64,1.250,1.188,-2.500,0,1,0
784226.629469,60702,,900,-898,447,61,1.375,-1.375,-2.938,0,1,0
784226.629469,60703,,900,-900,449,60,0.125,-1.562,-3.250,0,1,0
784226.629469,60704,,900,-899,446,66,0.938,0.625,0.375,0,1,0
784226.629469,60705,,900,-901,455,62,1.188,1.438,-4.000,0,1,0
784226.629469,60706,,900,-899,454,62,-0.438,-1.562,-0.562,0,1,0
784226.629469,60707,,900,-900,447,61,2.250,-0.062,-2.000,0,1,0
784226.629469,60708,,900,-896,452,62,0.500,1.938,-2.188,0,1,0
784226.629469,60709,,900,-899,448,66,0.000,0.125,3.062,0,1,0
784226.636861,60710,,900,-901,452,64,1.562,-3.125,-2.688,0,1,0
784226.636861,60711,,900,-896,451,61,-0.188,-2.438,-2.312,0,1,0
784226.636861,60712,,900,-898,452,64,-4.250,-1.125,1.625,0,1,0
784226.636861,60713,,900,-904,449,63,1.500,-1.062,0.062,0,1,0
784226.636861,60714,,900,-896,452,63,4.125,-0.188,-12.188,0,1,0
784226.636861,60715,,900,-897,455,63,-0.438,1.688,7.375,0,1,0
784226.636861,60716,,900,-900,452,62,-3.938,-1.875,-3.312,0,1,0
784226.636861,60717,,900,-897,450,62,2.938,-3.812,-0.500,0,1,0
784226.636861,60718,,900,-900,450,65,1.312,-2.375,-2.062,0,1,0
784226.636861,60719,,900,-904,449,64,-1.250,3.250,0.438,0,1,0
784226.644434,60720,,900,-906,450,64,0.875,1.188,-5.250,0,1,0
784226.644434,60721,,900,-897,445,63,2.188,-3.062,-1.125,0,1,0
784226.644434,60722,,900,-902,451,57,-1.438,-3.562,0.438,0,1,0
784226.644434,60723,,900,-900,457,61,0.188,1.500,-1.125,0,1,0
784226.644434,60724,,900,-896,450,64,2.562,3.562,-2.188,0,1,0
784226.644434,60725,,900,-897,448,62,-0.938,-1.625,-0.688,0,1,0
784226.644434,60726,,900,-896,451,65,0.875,-4.250,2.938,0,1,0
784226.644434,60727,,900,-900,445,67,1.812,0.000,-7.000,0,1,0
784226.644434,60728,,900,-898,448,60,-0.125,3.750,-0.500,0,1,0
784226.644434,60729,,900,-903,449,62,-0.250,-1.062,0.750,0,1,0
784226.651916,60730,,900,-897,448,60,2.500,-3.688,-3.438,0,1,0
784226.651916,60731,,900,-895,448,61,0.500,0.000,-1.500,0,1,0
784226.651916,60732,,900,-893,447,61,0.500,3.375,0.500,0,1,0
784226.651916,60733,,900,-896,446,60,2.625,3.312,-8.938,0,1,0
784226.651916,60734,,900,-901,449,58,-0.812,-3.938,2.000,0,1,0
784226.651916,60735,,900,-901,451,60,1.000,-1.750,0.250,0,1,0
784226.651916,60736,,900,-899,444,65,2.125,2.688,-3.250,0,1,0
784226.651916,60737,,900,-897,456,62,-0.438,1.312,-5.312,0,1,0
784226.651916,60738,,900,-899,451,65,-0.062,-2.688,2.250,0,1,0
784226.651916,60739,,900,-896,449,63,2.375,-2.375,-1.250,0,1,0
784226.659421,60740,,900,-899,446,66,-1.438,-0.188,-5.000,0,1,0
784226.659421,60741,,900,-898,453,64,-0.500,0.562,1.500,0,1,0
784226.659421,60742,,900,-899,447,59,0.375,-2.812,-2.500,0,1,0
784226.659421,60743,,900,-901,451,66,0.625,-1.875,1.250,0,1,0
784226.659421,60744,,900,-900,452,62,0.000,1.000,-2.375,0,1,0
784226.659421,60745,,900,-898,445,63,1.062,0.750,-2.625,0,1,0
784226.659421,60746,,900,-898,452,64,0.812,-2.500,1.812,0,1,0
784226.659421,60747,,900,-902,445,63,-0.125,-2.875,-0.812,0,1,0
784226.659421,60748,,900,-901,452,63,1.438,1.625,-2.812,0,1,0
784226.659421,60749,,900,-900,452,65,1.000,2.250,-2.875,0,1,0
784226.667027,60750,,900,-898,453,59,0.062,-0.562,-1.000,0,1,0
784226.667027,60751,,900,-897,449,65,0.250,-4.312,0.562,0,1,0
784226.667027,60752,,900,-895,451,64,2.812,2.500,-5.812,0,1,0
784226.667027,60753,,900,-899,451,61,-0.438,3.000,3.125,0,1,0
784226.667027,60754,,900,-895,453,64,0.438,-2.125,-1.562,0,1,0
784226.667027,60755,,900,-904,447,60,2.625,-2.625,-7.875,0,1,0
784226.667027,60756,,900,-901,449,63,0.062,0.812,2.250,0,1,0
784226.667027,60757,,900,-903,447,63,0.312,2.938,2.000,0,1,0
784226.667027,60758,,900,-899,448,65,1.125,-0.500,-8.812,0,1,0
784226.667027,60759,,900,-899,447,56,0.562,-2.188,-0.062,0,1,0
784226.674527,60760,,900,-895,452,65,-1.312,-3.562,9.375,0,1,0
784226.674527,60761,,900,-893,448,61,1.625,2.188,-10.688,0,1,0
784226.674527,60762,,900,-899,445,58,0.375,0.750,-1.688,0,1,0
784226.674527,60763,,900,-898,446,62,-0.625,-3.250,6.812,0,1,0
784226.674527,60764,,900,-897,448,61,2.062,-2.500,-6.188,0,1,0
784226.674527,60765,,900,-897,449,59,0.375,1.562,-4.125,0,1,0
784226.674527,60766,,900,-894,447,65,0.875,2.500,5.188,0,1,0
784226.674527,60767,,900,-898,446,60,0.688,-1.312,-4.750,0,1,0
784226.674527,60768,,900,-902,452,64,-0.375,-2.625,-2.062,0,1,0
784226.674527,60769,,900,-900,453,62,1.125,-0.375,1.312,0,1,0
784226.681877,60770,,900,-894,449,61,1.562,1.125,-0.375,0,1,0
784226.681877,60771,,900,-899,450,60,0.812,0.688,-6.750,0,1,0
784226.681877,60772,,900,-896,447,63,-0.875,-1.938,-2.500,0,1,0
784226.681877,60773,,900,-894,451,62,1.188,-1.438,4.250,0,1,0
784226.681877,60774,,900,-901,455,61,1.750,1.688,-5.562,0,1,0
784226.681877,60775,,900,-892,447,61,-0.312,1.688,-4.125,0,1,0
784226.681877,60776,,900,-896,447,66,0.312,-1.188,0.750,0,1,0
784226.681877,60777,,900,-893,449,62,1.312,-2.188,2.812,0,1,0
784226.681877,60778,,900,-895,451,56,-0.062,0.375,-8.938,0,1,0
784226.681877,60779,,900,-902,449,62,1.750,1.125,2.250,0,1,0
784226.704368,60780,,900,-898,449,59,1.250,-1.438,-0.312,0,1,0
784226.704368,60781,,900,-900,453,65,0.125,-1.312,-5.250,0,1,0
784226.704368,60782,,900,-900,446,59,0.375,0.375,-1.125,0,1,0
784226.704368,60783,,900,-901,449,58,0.438,0.188,1.562,0,1,0
784226.704368,60784,,900,-897,451,65,0.875,-0.500,-4.562,0,1,0
784226.704368,60785,,900,-902,450,63,-0.375,-2.188,-1.125,0,1,0
784226.704368,60786,,900,-900,454,63,1.875,0.688,1.562,0,1,0
784226.704368,60787,,900,-896,448,58,0.125,1.312,-3.312,0,1,0
784226.704368,60788,,900,-901,447,65,0.125,-0.750,-5.250,0,1,0
784226.704368,60789,,900,-903,446,61,1.500,-2.625,1.375,0,1,0
784226.705568,60790,,900,-902,447,68,1.438,0.625,-2.000,0,1,0
784226.705568,60791,,900,-899,449,61,-0.062,2.250,-3.312,0,1,0
784226.705568,60792,,900,-894,456,60,-0.438,-1.812,0.250,0,1,0
784226.705568,60793,,900,-898,446,61,2.188,-1.688,-1.000,0,1,0
784226.705568,60794,,900,-899,455,61,-0.062,-0.375,-3.562,0,1,0
784226.705568,60795,,900,-899,452,60,-0.875,0.562,-2.750,0,1,0
784226.705568,60796,,900,-902,446,62,1.875,-1.812,5.125,0,1,0
784226.705568,60797,,900,-899,447,63,-0.188,-3.000,-2.250,0,1,0
784226.705568,60798,,900,-897,448,62,-0.250,0.625,-5.125,0,1,0
784226.705568,60799,,900,-898,448,59,1.750,1.625,2.438,0,1,0
784226.719394,60800,,900,-901,447,62,0.312,-1.812,-1.875,0,1,0
784226.719394,60801,,900,-897,450,63,1.000,-0.750,-7.875,0,1,0
784226.719394,60802,,900,-901,449,60,0.062,0.438,4.250,0,1,0
784226.719394,60803,,900,-896,449,57,0.625,1.500,0.125,0,1,0
784226.719394,60804,,900,-897,451,63,0.938,-1.375,-3.312,0,1,0
784226.719394,60805,,900,-898,456,62,0.812,-2.562,-4.938,0,1,0
784226.719394,60806,,900,-897,455,61,1.062,0.375,1.312,0,1,0
784226.719394,60807,,900,-900,450,59,-0.375,1.000,-1.062,0,1,0
784226.719394,60808,,900,-899,448,60,0.812,-0.125,-4.500,0,1,0
784226.719394,60809,,900,-899,451,62,-0.188,-3.062,-0.750,0,1,0
784226.726874,60810,,900,-899,448,59,0.438,-1.562,-2.875,0,1,0
784226.726874,60811,,900,-899,446,61,2.188,3.000,2.938,0,1,0
784226.726874,60812,,900,-897,450,60,-1.062,1.500,-5.312,0,1,0
784226.726874,60813,,900,-903,452,65,1.750,-2.062,2.250,0,1,0
784226.726874,60814,,900,-900,453,66,5.625,0.500,-3.312,0,1,0
784226.726874,60815,,900,-895,450,59,1.438,4.875,-8.438,0,1,0
784226.726874,60816,,900,-898,449,60,-2.188,1.375,2.938,0,1,0
784226.726874,60817,,900,-904,447,60,2.000,-2.375,2.750,0,1,0
784226.726874,60818,,900,-901,451,67,-1.000,-5.500,-7.000,0,1,0
784226.726874,60819,,900,-899,446,64,-0.438,-1.562,4.500,0,1,0
784226.734428,60820,,900,-901,448,60,4.125,6.812,-3.062,0,1,0
784226.734428,60821,,900,-897,441,59,-2.188,-0.625,-1.438,0,1,0
784226.734428,60822,,900,-897,453,59,0.188,-6.125,0.312,0,1,0
784226.734428,60823,,900,-895,447,58,3.625,-1.375,-0.625,0,1,0
784226.734428,60824,,900,-899,447,57,-1.125,5.750,-4.625,0,1,0
784226.734428,60825,,900,-896,447,64,-1.125,1.625,-1.062,0,1,0
784226.734428,60826,,900,-894,448,63,3.812,-4.562,-0.500,0,1,0
784226.734428,60827,,900,-895,448,61,0.250,-2.375,-7.688,0,1,0
784226.734428,60828,,900,-892,452,59,-1.312,3.438,6.500,0,1,0
784226.734428,60829,,900,-894,454,62,3.188,4.625,-5.188,0,1,0
784226.741920,60830,,900,-901,454,65,-0.062,-5.500,-3.188,0,1,0
784226.741920,60831,,900,-895,452,61,0.125,-4.750,0.062,0,1,0
784226.741920,60832,,900,-898,446,61,1.438,3.750,-1.500,0,1,0
784226.741920,60833,,900,-899,452,62,-0.312,3.125,1.812,0,1,0
784226.741920,60834,,900,-902,450,59,1.250,-2.938,-3.625,0,1,0
784226.741920,60835,,900,-899,448,63,0.938,-4.625,-5.688,0,1,0
784226.741920,60836,,900,-901,451,59,-1.312,0.938,5.438,0,1,0
784226.741920,60837,,900,-899,448,60,0.500,3.188,-3.250,0,1,0
784226.741920,60838,,900,-898,451,62,2.000,-1.438,-4.188,0,1,0
784226.741920,60839,,900,-898,447,60,0.562,-3.750,-1.812,0,1,0
784226.749635,60840,,900,-901,456,58,-0.188,-0.812,1.438,0,1,0
784226.749635,60841,,900,-894,450,59,1.812,3.938,-5.938,0,1,0
784226.749635,60842,,900,-901,451,59,-1.125,-1.625,-0.125,0,1,0
784226.749635,60843,,900,-900,444,59,1.125,-3.375,2.500,0,1,0
784226.749635,60844,,900,-898,453,61,0.188,-0.750,-7.750,0,1,0
784226.749635,60845,,900,-902,449,64,-0.625,0.875,2.000,0,1,0
784226.749635,60846,,900,-899,448,64,2.250,1.312,0.750,0,1,0
784226.749635,60847,,900,-897,452,62,1.250,-1.250,-5.625,0,1,0
784226.749635,60848,,900,-906,452,66,0.688,-1.812,-0.625,0,1,0
784226.749635,60849,,900,-897,450,65,0.750,0.625,3.062,0,1,0
784226.756932,60850,,900,-902,445,63,0.250,1.750,-6.312,0,1,0
784226.756932,60851,,900,-900,445,59,0.188,-1.438,-0.625,0,1,0
784226.756932,60852,,900,-898,444,64,1.625,-2.062,0.312,0,1,0
784226.756932,60853,,900,-900,449,62,-1.000,-1.562,0.312,0,1,0
784226.756932,60854,,900,-902,449,67,0.500,1.188,-1.875,0,1,0
784226.756932,60855,,900,-900,450,61,0.688,0.625,-0.125,0,1,0
784226.756932,60856,,900,-898,449,62,0.062,-3.062,-2.000,0,1,0
784226.756932,60857,,900,-898,451,60,1.312,-1.312,-3.438,0,1,0
784226.756932,60858,,900,-895,450,61,0.812,1.062,1.000,0,1,0
784226.756932,60859,,900,-900,453,63,0.500,2.062,-3.875,0,1,0
784226.764344,60860,,900,-901,448,65,0.500,-1.938,-0.938,0,1,0
784226.764344,60861,,900,-903,452,62,0.500,-2.375,-1.938,0,1,0
784226.764344,60862,,900,-899,452,60,-0.875,-0.688,2.688,0,1,0
784226.764344,60863,,900,-900,451,62,1.125,1.250,-2.625,0,1,0
784226.764344,60864,,900,-898,452,61,1.625,-0.688,-1.938,0,1,0
784226.764344,60865,,900,-899,449,59,-0.188,-2.625,-3.562,0,1,0
784226.764344,60866,,900,-902,447,64,0.938,0.125,0.250,0,1,0
784226.764344,60867,,900,-897,447,66,0.500,1.188,-3.562,0,1,0
784226.764344,60868,,900,-897,451,63,1.562,0.250,-0.562,0,1,0
784226.764344,60869,,900,-901,445,60,1.125,-1.250,-4.000,0,1,0
784226.772010,60870,,900,-898,451,60,0.188,0.312,-0.375,0,1,0
784226.772010,60871,,900,-898,444,57,0.875,1.062,-0.250,0,1,0
784226.772010,60872,,900,-899,452,63,0.312,-1.000,-3.125,0,1,0
784226.772010,60873,,900,-901,457,61,0.312,-3.562,-0.188,0,1,0
784226.772010,60874,,900,-895,453,59,0.750,0.000,-3.375,0,1,0
784226.772010,60875,,900,-905,454,61,-0.375,1.062,-0.938,0,1,0
784226.772010,60876,,900,-900,456,61,1.688,0.062,1.750,0,1,0
784226.772010,60877,,900,-899,450,62,0.562,-2.000,-4.000,0,1,0
784226.772010,60878,,900,-897,444,63,-2.812,-4.188,-0.875,0,1,0
784226.772010,60879,,900,-899,453,62,1.875,1.688,4.938,0,1,0
784226.786872,60880,,900,-903,452,63,0.375,1.000,-6.875,0,1,0
784226.786872,60881,,900,-900,448,66,0.625,-1.750,-0.438,0,1,0
784226.786872,60882,,900,-906,453,59,2.000,-2.062,1.375,0,1,0
784226.786872,60883,,900,-903,452,58,0.312,0.250,-1.688,0,1,0
784226.786872,60884,,900,-904,449,63,0.250,2.750,-3.812,0,1,0
784226.786872,60885,,900,-898,447,57,0.125,-1.750,-1.250,0,1,0
784226.786872,60886,,900,-897,445,63,0.562,-3.812,-1.562,0,1,0
784226.786872,60887,,900,-896,448,63,-0.438,0.062,1.625,0,1,0
784226.786872,60888,,900,-899,451,61,1.875,3.062,-1.438,0,1,0
784226.786872,60889,,900,-898,454,64,0.750,0.062,-3.812,0,1,0
784226.794357,60890,,900,-898,454,60,0.812,-3.438,1.562,0,1,0
784226.794357,60891,,900,-899,451,65,1.875,0.062,-3.500,0,1,0
784226.794357,60892,,900,-894,453,67,-0.250,2.062,-1.250,0,1,0
784226.794357,60893,,900,-902,449,64,0.812,0.438,-0.188,0,1,0
784226.794357,60894,,900,-898,446,68,3.250,-1.312,-2.625,0,1,0
784226.794357,60895,,900,-904,452,63,0.312,0.938,-5.188,0,1,0
784226.794357,60896,,900,-902,449,62,-0.500,0.438,3.750,0,1,0
784226.794357,60897,,900,-902,451,59,2.438,0.375,-3.125,0,1,0
784226.794357,60898,,900,-900,450,68,-0.688,-2.688,-4.438,0,1,0
784226.794357,60899,,900,-900,448,63,-0.562,-2.312,2.438,0,1,0
784226.809304,60900,,900,-900,454,66,1.438,1.312,-3.750,0,1,0
784226.809304,60901,,900,-901,447,67,0.000,0.625,-0.312,0,1,0
784226.809304,60902,,900,-901,453,66,1.000,-1.438,-0.500,0,1,0
784226.809304,60903,,900,-895,451,61,1.375,-1.312,-4.688,0,1,0
784226.809304,60904,,900,-905,452,60,0.062,1.875,-0.500,0,1,0
784226.809304,60905,,900,-904,450,59,-0.375,-0.562,6.125,0,1,0
784226.809304,60906,,900,-901,447,61,1.562,-1.500,-5.625,0,1,0
784226.809304,60907,,900,-896,450,60,-0.125,-2.750,-4.375,0,1,0
784226.809304,60908,,900,-898,452,61,1.062,2.000,-4.375,0,1,0
784226.809304,60909,,900,-902,446,63,0.562,-0.312,11.438,0,1,0
784226.810807,60910,,900,-903,453,64,0.312,-0.625,-15.375,0,1,0
784226.810807,60911,,900,-902,450,63,0.375,-2.562,4.438,0,1,0
784226.810807,60912,,900,-897,448,62,0.188,-0.312,1.500,0,1,0
784226.810807,60913,,900,-901,450,62,-0.562,1.562,-5.875,0,1,0
784226.810807,60914,,900,-897,449,60,0.312,-2.438,4.062,0,1,0
784226.810807,60915,,900,-900,453,60,2.188,-0.688,-6.875,0,1,0
784226.810807,60916,,900,-901,454,66,-0.188,-0.875,2.062,0,1,0
784226.810807,60917,,900,-896,448,63,0.250,0.688,-2.562,0,1,0
784226.810807,60918,,900,-892,448,63,1.500,0.062,-2.812,0,1,0
784226.810807,60919,,900,-894,445,60,0.688,-1.062,2.125,0,1,0
784226.816917,60920,,900,-899,449,67,0.750,-0.250,-2.562,0,1,0
784226.816917,60921,,900,-898,452,67,0.312,0.000,-1.062,0,1,0
784226.816917,60922,,900,-903,449,68,0.312,0.312,-1.812,0,1,0
784226.816917,60923,,900,-903,446,60,0.812,-1.188,1.062,0,1,0
784226.816917,60924,,900,-896,457,58,0.688,-1.562,-4.750,0,1,0
784226.816917,60925,,900,-895,454,58,0.062,-1.375,-1.000,0,1,0
784226.816917,60926,,900,-900,456,63,0.438,0.312,-0.062,0,1,0
784226.816917,60927,,900,-906,455,63,0.688,0.938,-4.250,0,1,0
784226.816917,60928,,900,-901,455,60,-0.375,-2.250,1.938,0,1,0
784226.816917,60929,,900,-902,451,67,1.312,-0.812,-3.688,0,1,0
784226.824387,60930,,900,-896,453,63,-0.438,0.000,-0.500,0,1,0
784226.824387,60931,,900,-902,453,64,-0.188,0.625,-2.562,0,1,0
784226.824387,60932,,900,-896,448,63,1.375,-1.875,2.000,0,1,0
784226.824387,60933,,900,-905,446,65,1.812,-0.312,-6.188,0,1,0
784226.824387,60934,,900,-902,447,61,-0.250,0.562,-1.562,0,1,0
784226.824387,60935,,900,-899,444,59,0.188,-0.812,-1.062,0,1,0
784226.824387,60936,,900,-902,450,60,1.938,-0.562,-0.375,0,1,0
784226.824387,60937,,900,-898,450,66,-0.375,-0.312,-5.375,0,1,0
784226.824387,60938,,900,-904,453,63,-0.812,-0.188,-1.562,0,1,0
784226.824387,60939,,900,-901,454,63,2.250,-1.375,5.125,0,1,0
784226.831958,60940,,900,-901,448,63,1.625,1.375,-6.938,0,1,0
784226.831958,60941,,900,-900,450,62,0.000,0.375,-3.625,0,1,0
784226.831958,60942,,900,-901,453,60,1.312,-0.625,4.188,0,1,0
784226.831958,60943,,900,-896,454,62,0.375,-1.938,-1.312,0,1,0
784226.831958,60944,,900,-900,450,62,0.375,0.500,-6.062,0,1,0
784226.831958,60945,,900,-900,452,68,-0.750,-2.375,4.312,0,1,0
784226.831958,60946,,900,-906,449,61,1.375,0.062,-4.875,0,1,0
784226.831958,60947,,900,-902,451,59,-1.250,-1.000,-0.188,0,1,0
784226.831958,60948,,900,-901,449,60,0.250,-0.812,0.125,0,1,0
784226.831958,60949,,900,-902,452,62,2.000,-0.750,-1.312,0,1,0
784226.846913,60950,,900,-899,446,61,0.375,0.438,-6.688,0,1,0
784226.846913,60951,,900,-901,450,61,-0.125,-1.188,1.438,0,1,0
784226.846913,60952,,900,-908,452,60,1.750,-0.312,0.875,0,1,0
784226.846913,60953,,900,-903,452,59,-0.375,-0.688,-3.625,0,1,0
784226.846913,60954,,900,-897,451,61,0.312,0.000,-4.250,0,1,0
784226.846913,60955,,900,-898,454,66,-0.625,-2.750,5.375,0,1,0
784226.846913,60956,,900,-897,456,65,0.188,-1.500,-1.000,0,1,0
784226.846913,60957,,900,-896,450,64,0.438,0.625,-8.125,0,1,0
784226.846913,60958,,900,-898,453,64,0.438,0.125,2.625,0,1,0
784226.846913,60959,,900,-899,449,60,0.812,-1.812,-2.438,0,1,0
784226.854351,60960,,900,-898,451,62,-0.188,-2.188,-5.125,0,1,0
784226.854351,60961,,900,-901,449,65,0.188,0.812,-1.375,0,1,0
784226.854351,60962,,900,-903,444,60,0.750,1.188,1.875,0,1,0
784226.854351,60963,,900,-901,450,63,-0.062,-2.562,-5.625,0,1,0
784226.854351,60964,,900,-898,450,65,1.438,-1.875,1.375,0,1,0
784226.854351,60965,,900,-900,446,61,0.875,1.812,-3.188,0,1,0
784226.854351,60966,,900,-899,447,62,0.062,1.188,-4.500,0,1,0
784226.854351,60967,,900,-900,450,62,0.562,-1.938,0.688,0,1,0
784226.854351,60968,,900,-901,448,63,0.500,-2.438,1.688,0,1,0
784226.854351,60969,,900,-904,450,64,0.250,0.438,-8.062,0,1,0
784226.861858,60970,,900,-902,450,63,-0.312,-0.438,1.562,0,1,0
784226.861858,60971,,900,-900,452,61,1.375,0.125,-0.438,0,1,0
784226.861858,60972,,900,-899,452,59,-2.062,-4.250,-2.188,0,1,0
784226.861858,60973,,900,-899,449,62,1.812,-0.375,2.812,0,1,0
784226.861858,60974,,900,-898,452,67,1.500,3.312,-5.062,0,1,0
